did,genre,prob
13233,Documentary,2.0408163265000001E-2
41036,Documentary,0.5
8072,Documentary,1
62870,Drama,1
38162,Music,0.33333333333300003
9833,Romance,0.166666666666
23213,Adventure,0.14285714285699999
87406,Sci-Fi,0.33333333333300003
65369,Comedy,0.25
41320,Short,1
1245,Documentary,1
20807,Documentary,1
37400,Comedy,0.166666666666
17430,Short,1
65877,Short,1
13351,Short,1
33390,Crime,0.5
32664,Short,1
53688,Action,0.71428571428499998
61041,Comedy,1
78522,Drama,0.75675675675599996
44544,Horror,6.6666666666000005E-2
57991,Mystery,0.20000000000000001
75746,Documentary,0.40000000000000002
4695,Short,1
83026,Short,1
37151,Comedy,0.5
85349,Comedy,1
32823,Comedy,0.5
12497,Crime,0.166666666666
24388,Action,0.03125
74619,Short,1
62427,Documentary,1
66105,Crime,1
77996,Action,1
25384,Documentary,0.25
5822,Documentary,0.5
8774,Short,0.33333333333300003
24416,Comedy,1
67717,Adult,1
83320,Documentary,1
33791,Documentary,0.5
52893,Short,1
15901,Documentary,3.4482758619999998E-2
9330,Horror,0.5
11822,Documentary,3.4482758619999998E-2
31384,Documentary,5.0505050505000003E-2
55300,Short,1
18257,Short,0.166666666666
51221,Short,1
24941,Mystery,3.1948881780000001E-3
37735,Drama,1
74334,Thriller,3.9525691690000002E-3
37984,Drama,0.5
20229,Documentary,1
49417,War,8.3333333332999998E-2
86074,Documentary,0.25
80252,Animation,1
9601,Short,0.857142857142
11681,Drama,0.33333333333300003
57964,Drama,0.72727272727199999
62043,Drama,0.66666666666600005
70942,Comedy,1
16009,Drama,0.5
54932,Adventure,0.33333333333300003
62292,Drama,0.55555555555500002
18599,Western,0.5
72921,Action,0.111111111111
44368,Documentary,1
68052,Music,0.20000000000000001
88599,Short,0.111111111111
38237,Short,1
84880,War,6.8965517241000002E-2
74420,Thriller,0.33333333333300003
52775,Documentary,1
82681,Comedy,1
3274,Drama,1
33909,Short,1
66365,Comedy,1
70341,Thriller,0.15384615384600001
13660,Animation,1
22276,Fantasy,1.9607843137000001E-2
68443,Family,1
49308,Drama,1
22,Comedy,0.125
12576,Horror,0.166666666666
68344,Action,0.59999999999999998
69605,Drama,0.5
44304,Family,4.0000000000000001E-2
11561,Documentary,0.5
15023,Short,1
67549,Short,1
31636,Romance,9.0909090908999998E-2
47771,Documentary,5.2910052909999998E-3
67818,Fantasy,0.25
43692,Documentary,1
42992,Short,1
80458,Music,4.7619047619000002E-2
29948,Adventure,0.166666666666
8423,Drama,1
1851,Family,1
59162,Fantasy,0.5
9732,Action,0.29411764705799998
30257,Short,1
88616,Mystery,0.111111111111
77167,Horror,1
58893,Short,1
48214,Drama,1
6843,Comedy,1
57714,Western,5.0000000000000003E-2
9364,Short,1
50237,Short,1
18355,Short,4.9180327868000001E-2
53370,Thriller,0.5
28040,Documentary,0.10000000000000001
25910,Family,1
40418,Mystery,0.25
72590,Horror,1
36447,Documentary,0.166666666666
14146,Action,1
57449,Crime,0.20000000000000001
79008,Comedy,0.5
86333,Comedy,1
72273,Drama,0.5
21984,Romance,0.057142857142
72522,Drama,1
80753,Romance,1
87648,Documentary,1
19909,Animation,1
13742,Thriller,1
63975,War,0.166666666666
4008,Animation,1
56277,Sci-Fi,1
48087,Fantasy,1.6949152541999999E-2
43778,Documentary,0.166666666666
85149,Documentary,1
81070,Documentary,5.5555555554999997E-2
48106,Documentary,1
79933,Drama,1
27407,Drama,0.25
32730,Animation,0.5
7778,Short,1
26380,Documentary,1
8255,Crime,0.28571428571399998
10009,Drama,0.5
51897,Short,1
37307,Animation,1
14672,Drama,1
28007,Short,1
59027,Romance,0.14285714285699999
68003,Action,0.0234375
648,Adventure,0.111111111111
76205,Short,1
7460,Music,1
56043,Drama,1
23079,Drama,0.25
75605,Drama,1
23322,Comedy,0.40000000000000002
85006,Short,1
20556,Horror,1
46016,Action,0.428571428571
72916,Family,1
67825,Documentary,1
34644,Short,1
24063,Drama,0.5
43624,Sci-Fi,1
35121,Crime,0.166666666666
55224,Crime,9.2592592592000006E-2
38303,War,0.33333333333300003
60097,Romance,0.20000000000000001
21358,Drama,1
20503,Action,0.33333333333300003
3852,Documentary,9.0909090908999998E-2
46091,Short,0.40000000000000002
87319,Comedy,0.1875
45666,Drama,1
34427,Sci-Fi,0.14999999999999999
41763,Short,0.99684542586699998
49994,Drama,1
80809,Documentary,1
77233,Musical,0.26000000000000001
76350,Short,1
59000,Action,0.375
9029,Family,0.20000000000000001
29906,Documentary,1
50359,Romance,0.33333333333300003
9456,Drama,0.25
44076,Comedy,0.40000000000000002
84010,Short,1
50344,Action,3.7037037037000002E-2
12058,Thriller,0.14285714285699999
33648,Short,0.5
46758,Fantasy,0.33333333333300003
18022,Comedy,0.5
40185,Documentary,1
60071,Short,3.4482758619999998E-3
44670,Drama,1
21213,Documentary,0.83333333333299997
76322,Adult,1
62212,Adventure,4.0000000000000001E-2
18491,Fantasy,0.013888888888
46524,Horror,5.1282051282000002E-2
68787,Action,1
79257,Drama,1
65000,Action,0.166666666666
71645,Music,0.105263157894
85056,Thriller,1
31043,Comedy,0.25
83569,Comedy,1
7609,Horror,1
27164,Documentary,0.5
16452,Drama,0.5
55743,Short,0.88888888888799999
22024,War,0.20000000000000001
3649,Adventure,1
53027,Romance,0.5
47087,Short,1
63027,Drama,0.33333333333300003
14664,Short,1
82048,Drama,9.0909090908999998E-2
29786,Action,0.25
58967,Horror,1
75155,Musical,1
10336,Short,1
60045,Action,0.5
82464,Fantasy,8.3333333332999998E-2
25458,Action,6.2992125984000003E-2
4009,Drama,1
12305,Adventure,0.111111111111
60698,Short,0.5
66454,Adventure,0.33333333333300003
42039,Animation,1
70585,Comedy,0.5
13135,Documentary,0.5
81998,Sci-Fi,0.5
25735,Drama,0.59999999999999998
38252,Animation,1
20912,Adventure,0.166666666666
14764,Comedy,0.33333333333300003
85055,Short,1
77225,Adventure,0.20000000000000001
10977,Comedy,1
80727,Short,1
4452,Drama,1
43400,Comedy,1
6108,Comedy,0.21428571428500001
76399,Short,1
48322,Drama,1
24414,Short,1
4885,Documentary,1
87695,Adult,0.33333333333300003
124,Drama,0.125
10836,Documentary,1
34744,Comedy,0.5
87270,Comedy,1
35688,Action,0.75
18063,Drama,0.5
84565,Comedy,0.66666666666600005
12459,Documentary,1
52683,Comedy,1
50944,Mystery,5.0000000000000003E-2
78346,Sci-Fi,0.33333333333300003
49978,Comedy,1
2097,Action,0.14285714285699999
87782,Crime,0.416666666666
82977,Short,0.428571428571
63415,Short,1
53277,Drama,1
751,Drama,0.5
78614,Comedy,0.25
58005,Short,0.5
74286,Comedy,1
80634,Animation,1
20678,Comedy,1
78803,Thriller,0.14285714285699999
41100,Action,1
35776,Western,0.125
79637,Documentary,1
52422,Horror,1
48094,Adult,1
9142,Music,1
79769,Fantasy,0.222222222222
67345,Drama,1
16539,Thriller,3.2258064516000003E-2
86220,Crime,1
22782,Thriller,0.33333333333300003
45930,Horror,0.5
44264,Adult,1
42124,Drama,0.5
39687,Horror,1
75192,Fantasy,1
62480,Comedy,9.0909090908999998E-2
18454,Thriller,0.59999999999999998
77373,Comedy,1
30043,War,0.015625
22738,Short,1
28981,Short,1
51266,Drama,1
35224,Short,1
25021,Action,1
24653,Short,0.5
18778,Action,0.111111111111
20574,Short,1
71130,Comedy,1
43687,Thriller,1
48161,Documentary,1
26817,Short,1
16246,Short,0.5
26568,Short,1
68765,Adventure,2.1739130434000001E-2
12167,Short,1
56480,Comedy,1
52152,Comedy,0.15384615384600001
56231,Comedy,0.5
66553,Comedy,7.6923076923000003E-2
8866,Comedy,0.33333333333300003
11367,Documentary,3.4782608695000002E-2
60829,Horror,1
24404,Short,1
41021,Sci-Fi,1
70488,Musical,0.210526315789
10003,Short,1
54653,Documentary,1
73989,Thriller,0.5
30201,Sci-Fi,1
62507,Adult,0.77777777777699997
47824,Comedy,1
34203,Drama,0.5
9452,Documentary,1
63060,Documentary,0.5
38531,Drama,1
1347,Short,1
51903,Comedy,1
51654,Comedy,1
23632,Drama,0.5
4289,Comedy,1
74062,Horror,1
78878,Action,0.5
79404,Drama,1
62864,Short,1
20375,Thriller,1
85769,Fantasy,0.10000000000000001
71473,Documentary,0.25
69309,Documentary,0.20000000000000001
19055,Drama,1
26618,Thriller,1
83959,Documentary,1
11968,Thriller,0.10000000000000001
2650,Adult,1
54700,Short,1
66158,Romance,1
35598,Action,1
28840,Comedy,0.33333333333300003
52536,Short,1
10648,Drama,0.5
84457,Documentary,1
38432,Western,0.105263157894
67837,Drama,0.5
50999,Horror,0.5
35742,Fantasy,4.5454545454000003E-2
30755,Comedy,1
5811,Musical,0.66666666666600005
20184,Comedy,1
16808,Music,0.55172413793099995
81950,Comedy,0.25
8490,Family,1
4156,Drama,0.66666666666600005
65396,Action,0.0625
57266,Drama,0.25
86029,Comedy,0.59999999999999998
61345,Drama,0.5
85002,Short,0.75
61594,Drama,1
74431,Short,1
80674,Short,0.33333333333300003
33309,Short,1
76595,Short,0.10000000000000001
47088,Western,7.1428571428000007E-2
5367,Documentary,1
29841,Action,2.0408163265000001E-2
17961,Comedy,0.5
46489,Documentary,1
8542,Animation,5.5555555554999997E-2
11718,Comedy,1
42410,Documentary,0.5
27677,Action,1
86955,Crime,0.20000000000000001
23349,Action,0.166666666666
25264,Action,0.26666666666599997
84791,Crime,0.10000000000000001
53673,Drama,1
5226,Comedy,1
73494,Short,1
2511,Mystery,7.4999999999999997E-2
58001,Drama,1
85628,Romance,0.5
67251,Short,1
30208,Short,1
88303,Drama,0.5
83872,Thriller,0.23529411764700001
73245,Short,1
15827,Fantasy,0.5
25880,Short,1
23182,Musical,1
45266,Drama,0.5
58595,Short,1
46129,Fantasy,0.125
68917,Short,0.59999999999999998
22278,Crime,2.1276595743999999E-2
87040,Horror,0.77777777777699997
75160,Short,0.5
38347,Family,0.5
64589,Short,1
32531,Drama,1
19388,Short,1
42880,Mystery,0.10000000000000001
17716,Short,1
71240,Drama,0.5
67245,Short,0.75
57994,Romance,0.28571428571399998
56674,Short,0.33333333333300003
2326,Western,2.2222222222000002E-2
30118,Drama,1
39880,Fantasy,0.33333333333300003
4981,Short,1
6654,Western,0.5
78559,Comedy,0.25
21462,Drama,0.5
72793,Sci-Fi,0.125
15219,Drama,1
54510,Short,1
32015,Horror,0.13333333333299999
15468,Drama,1
19547,Drama,0.59999999999999998
2817,Short,1
23626,Drama,1
35273,Comedy,1
66912,Drama,1
56425,Short,1
72316,Comedy,0.40000000000000002
49160,Animation,1
45854,Short,1
72067,Comedy,0.25
9537,Crime,0.166666666666
48018,Short,1
48744,Crime,9.0909090908999998E-2
45400,Adventure,0.10000000000000001
3830,Music,0.33333333333300003
45010,Romance,4.7619047619000002E-2
56481,Thriller,0.5
6812,Drama,1
17134,Drama,1
22538,Comedy,1
4122,Action,1
2235,Drama,1
64001,Drama,1
81702,Thriller,0.40000000000000002
35918,Documentary,0.166666666666
8465,Romance,0.5
3203,Documentary,0.13333333333299999
77298,Animation,0.69999999999999996
53815,Sci-Fi,0.10000000000000001
51309,Documentary,0.10000000000000001
55496,Comedy,1
47230,Documentary,1
20617,Comedy,1
87901,Short,1
83822,Short,1
10295,Comedy,0.20000000000000001
15705,Drama,1
66684,Mystery,0.5
3722,Animation,0.80000000000000004
12210,Comedy,0.59999999999999998
59575,Comedy,0.57142857142799997
49394,Documentary,0.5
1558,Animation,1
85737,Short,1
41792,Music,1
14658,War,1
7882,Comedy,1
55247,Comedy,1
78056,Crime,0.5
36011,Sci-Fi,0.10000000000000001
2970,Drama,0.5
77964,Musical,0.166666666666
36685,Crime,0.5
40665,Horror,1
25388,Short,0.33333333333300003
1390,Comedy,0.5
42545,Adult,1
21786,Crime,0.20000000000000001
21060,Short,0.14285714285699999
10934,Documentary,1
37930,Thriller,0.5
76386,Sci-Fi,1
80465,Sci-Fi,3.8461538460999999E-2
14817,Short,1
58103,Short,0.92307692307599998
4246,Short,0.59999999999999998
85435,Documentary,1
46093,Comedy,1
26558,Mystery,8.6956521738999995E-2
73136,Romance,0.30769230769200001
67230,Crime,0.20000000000000001
19098,Documentary,1
30610,Drama,0.181818181818
10981,Short,0.125
54267,Short,0.33333333333300003
34689,Drama,1
88546,Drama,0.40000000000000002
10732,Short,0.111111111111
45242,Horror,1
77131,Thriller,0.5
36049,War,7.1428571428000007E-2
37,Action,0.40000000000000002
81210,Thriller,1
76060,Drama,0.5
30361,Drama,0.66666666666600005
41674,Musical,0.5
65240,Drama,0.428571428571
51854,Short,1
4966,Crime,0.166666666666
32525,Drama,1
77464,Romance,3.8461538460999999E-2
35765,Comedy,0.71428571428499998
69568,Drama,0.818181818181
81215,Comedy,1
39542,Mystery,0.14285714285699999
26282,Drama,1
57402,Sci-Fi,8.6956521738999995E-2
17626,Drama,1
72808,Comedy,1
58748,Drama,1
36161,Documentary,1
52369,Music,5.1813471499999996E-3
4296,Thriller,1
68480,Comedy,0.59999999999999998
36955,Short,1
72310,Comedy,0.5
64152,Comedy,1
57977,Horror,0.166666666666
16538,Comedy,0.5
56584,Drama,1
76806,Animation,1
18702,Comedy,0.375
12119,Western,0.111111111111
68182,Drama,8.7719298244999994E-2
13930,Thriller,0.5
3711,Drama,1
40346,Short,0.51851851851800002
55696,Drama,1
76463,Animation,0.125
57605,Drama,0.10000000000000001
5079,Drama,1
59628,Short,1
27976,Family,1
39650,Comedy,1
51340,Action,0.33333333333300003
65743,Music,0.125
72454,Romance,0.33333333333300003
16753,Action,0.10000000000000001
5907,Musical,0.5
62220,Crime,1
70819,Adventure,0.013513513513
81913,Drama,1
51546,Documentary,1
66663,Comedy,1
71026,Short,1
20731,Drama,0.5
40293,Drama,0.5
45441,Romance,1
72649,Short,1
26420,Romance,0.125
12425,Action,0.015151515151
77044,Drama,1
25059,Drama,0.33333333333300003
26087,Thriller,1
62335,Comedy,0.40000000000000002
47677,Short,0.5
2807,Documentary,1
78072,Thriller,0.857142857142
67518,Family,1
48580,Animation,1
25468,Adult,1
14212,Fantasy,0.111111111111
33973,Animation,1
85723,Music,1
44972,Short,1
65075,Short,1
77409,Romance,0.33333333333300003
57497,Documentary,1
60747,Short,0.5
9840,Documentary,1
77076,Thriller,0.111111111111
25043,Comedy,0.14285714285699999
8762,Short,1
16403,Drama,1
48154,Crime,0.117647058823
77671,Drama,1
25082,Music,1
44644,Music,1
81999,Drama,1
15305,Comedy,1
10452,Drama,1
41955,War,1
55198,Documentary,1
22234,Documentary,1
35973,Comedy,0.58333333333299997
6451,Short,0.5
6992,Short,1
77032,Drama,1
26669,Sci-Fi,7.6923076923000003E-2
33588,Adventure,0.5
35087,Short,1
55961,Family,0.58823529411700004
26562,Documentary,0.5
80278,Drama,0.25
28293,Drama,0.5
26670,Drama,0.33333333333300003
57354,Short,0.5
64332,War,1
50978,Drama,0.33333333333300003
57749,Romance,0.19047619047600001
2780,Drama,1
74327,Drama,0.33333333333300003
50321,Short,1
75,Drama,0.53846153846099998
79317,Music,0.25
76056,Comedy,1
15115,Documentary,1
47846,Family,2.6315789472999999E-2
42322,Drama,0.75
19743,Comedy,0.166666666666
37593,Musical,0.66666666666600005
22644,Short,0.5
39340,Action,0.5
65671,Drama,1
7091,Thriller,0.25
37994,Drama,1
57014,Sci-Fi,0.0625
36371,Drama,0.75
44847,Crime,1
42792,Documentary,1
43683,Romance,0.166666666666
80084,Documentary,0.25
34091,Short,0.75
69406,Western,9.0909090908999998E-2
7478,War,0.5
28099,Documentary,0.428571428571
27558,Documentary,1
57933,Adventure,0.25
6139,Mystery,0.14285714285699999
28148,Documentary,1
29338,Drama,0.25
70857,Horror,1
62678,Short,1
33666,Drama,1
64301,Short,0.25
5386,Animation,1
38847,Crime,9.0909090908999998E-2
46474,Romance,0.14285714285699999
24649,Comedy,1
42949,Drama,1
87707,Documentary,0.176470588235
7988,Short,1
41326,Drama,1
54699,Thriller,0.5
43769,Romance,0.33333333333300003
23026,Comedy,1
55825,Documentary,1
25386,Short,1
19435,Short,1
15540,Horror,1
70351,Thriller,0.105263157894
72306,Comedy,1
14454,Action,0.5
48957,Comedy,0.25
10403,Drama,0.59999999999999998
2681,Animation,1
14119,Documentary,1
32243,Family,0.25
11665,Comedy,1
15107,Short,1
87639,Romance,3.8461538460999999E-2
86278,Drama,1
43743,Short,1
11320,Short,0.80000000000000004
61181,Fantasy,3.7037037037000002E-2
43034,Sci-Fi,0.166666666666
56321,Short,1
68126,Adventure,1
36037,Music,0.66666666666600005
1320,Family,1
61156,Western,0.166666666666
32972,Short,0.5
61100,Documentary,1
37006,Comedy,0.27272727272699998
65428,Documentary,1
54716,Drama,0.66666666666600005
72655,Drama,0.66666666666600005
37083,Sci-Fi,1
1108,Drama,0.55555555555500002
17230,Documentary,0.5
24684,Action,0.5
71670,Sci-Fi,0.5
27021,Short,1
39497,Documentary,1
51973,Animation,1
46601,Drama,0.5
24316,Short,1
44419,Short,0.33333333333300003
50388,Drama,1
6275,Family,0.40000000000000002
41420,Comedy,1
17965,Drama,0.5
74084,Documentary,0.222222222222
21558,Documentary,0.25
69950,Drama,1
41455,Action,0.80000000000000004
40650,Drama,0.25
36304,Short,0.5
38863,Adventure,1
34812,Adult,1
14714,Thriller,0.33333333333300003
15366,Comedy,0.14285714285699999
37668,Action,0.28571428571399998
63999,Drama,1
49776,Documentary,1
30214,Documentary,1
67351,Comedy,1
70056,Comedy,0.5
42273,Drama,1
1735,Drama,0.125
62261,Adventure,1
22770,Fantasy,6.8181818180999998E-2
30583,Family,0.1875
25475,Fantasy,0.0625
55343,Drama,2.2222222222000002E-2
3709,Short,0.76923076923
27666,Drama,1
26043,Drama,0.357142857142
45605,Drama,0.66666666666600005
6414,Short,0.5
52316,Music,0.25
18442,Fantasy,3.7037037037000002E-2
79389,Romance,0.33333333333300003
82356,Drama,4.3478260869000002E-2
61727,Documentary,1
51497,Adult,1
49933,Drama,0.54761904761900004
46735,Sci-Fi,0.5
60104,Documentary,1
11906,Documentary,0.66666666666600005
82139,Musical,0.25
68502,Family,1
17655,Horror,1
36354,Thriller,1
45956,Short,0.222222222222
69095,Action,0.111111111111
33915,Family,0.33333333333300003
70634,Comedy,0.28571428571399998
18649,Comedy,3.7037037037000002E-2
74241,Drama,0.5
82983,Drama,0.93333333333299995
32318,Musical,1.0752688171999999E-2
59026,Short,1
35326,Drama,0.72727272727199999
66405,Romance,5.5555555554999997E-2
9993,Comedy,0.40000000000000002
45892,Crime,0.125
87311,Drama,1
28016,Action,0.33333333333300003
8664,Short,1
51155,Crime,0.166666666666
46350,Short,1
63323,Drama,1
51305,Comedy,0.33333333333300003
81739,Sci-Fi,0.5
11815,Sci-Fi,0.25
14043,Drama,1
60356,Romance,1
33497,Documentary,1
45204,Crime,1
59961,Short,0.5
88597,Short,1
53811,Musical,4.7619047619000002E-2
2387,Animation,1
21464,Comedy,1
56945,Family,0.5
16293,Drama,0.5
51738,Music,0.166666666666
85892,Short,0.10000000000000001
69624,Action,0.20000000000000001
68278,Drama,0.66666666666600005
46977,Short,1
25837,Documentary,1
53585,Drama,1
61617,Mystery,0.20000000000000001
81564,Short,1
49682,Short,1
81068,Documentary,0.40000000000000002
76516,Animation,0.75
63688,Romance,0.25
66655,Drama,1
8480,Comedy,1
56376,Drama,0.80000000000000004
31837,Documentary,0.75
76082,Adventure,0.0625
2480,Comedy,1
59225,Adventure,6.9767441860000001E-2
77041,Western,1
76732,Comedy,1
83742,Fantasy,7.6923076923000003E-2
30322,Drama,0.5
49343,Drama,1
84880,Mystery,0.137931034482
6447,Documentary,1
47973,Comedy,1
31945,Drama,1
30698,Short,0.444444444444
63662,Short,0.5
31683,Romance,0.33333333333300003
83930,Drama,1
59334,Short,1
14371,Romance,1
8431,Short,1
56629,Short,1
16185,Documentary,1
87291,War,0.111111111111
70346,Drama,0.25
16738,Drama,0.59259259259200003
36018,Short,1
66992,Documentary,0.14285714285699999
53456,Fantasy,1
66451,Documentary,0.20000000000000001
49204,Drama,0.75
7390,Documentary,0.83333333333299997
27362,Short,1
11869,Drama,0.66666666666600005
82020,Action,0.20000000000000001
27903,Short,1
44800,Fantasy,0.66666666666600005
20775,Western,0.10000000000000001
70243,Thriller,1
29526,Short,1
1590,Drama,1
42702,Comedy,1
42712,Drama,0.72222222222200005
87402,Romance,0.5
47040,Drama,1
21411,Short,0.25
1230,Adventure,5.2631578946999998E-2
44166,Mystery,1
81340,War,3.8461538460999999E-2
55095,Thriller,0.40000000000000002
13915,Music,0.125
61940,Western,0.33333333333300003
80407,Horror,6.6666666666000005E-2
35793,Family,0.33333333333300003
50701,Mystery,2.5000000000000001E-2
51551,Musical,3.5714285714000003E-2
30117,Thriller,0.416666666666
66143,War,2.7777777776999999E-2
31740,Thriller,0.20000000000000001
30161,Documentary,1
46330,Mystery,3.0303030303000002E-2
11083,Short,1
74472,Short,0.375
85002,Drama,0.25
17183,Comedy,1
77113,Crime,0.20000000000000001
37194,Documentary,1
65816,Short,1
4591,Short,1
23718,Comedy,1
26525,Drama,0.59999999999999998
62029,Short,1
63642,Mystery,6.6666666666000005E-2
24361,Drama,0.25
74432,Western,8.3333333332999998E-2
66024,Drama,0.28571428571399998
49824,Sci-Fi,1
17468,Musical,0.5
68129,Comedy,0.36363636363599999
48325,Animation,1
2023,Documentary,1
80674,Drama,0.66666666666600005
76194,Thriller,0.181818181818
71800,Mystery,0.225806451612
61696,Drama,1
44674,Short,1
72018,Drama,0.40000000000000002
65221,Romance,0.105263157894
55537,Short,1
57160,Short,1
22197,Drama,0.5
53373,Short,1
59975,Drama,0.29999999999999999
60516,Drama,1
62129,Comedy,0.75
30401,Adventure,0.33333333333300003
57051,Romance,0.20512820512800001
31121,Horror,0.028571428571
53483,Drama,1
86472,Short,0.33333333333300003
38516,Adventure,0.5
4246,Drama,0.40000000000000002
20919,Short,1
3705,Drama,0.5
50275,Thriller,1
19036,Sci-Fi,0.33333333333300003
44827,Drama,1
69658,Short,0.20000000000000001
8033,Drama,0.26666666666599997
14818,Western,0.5
75349,Sci-Fi,0.25
46269,Horror,0.166666666666
49155,Drama,0.66666666666600005
88103,Comedy,0.5
31188,Documentary,0.19047619047600001
26817,Documentary,1
38876,Drama,0.59999999999999998
40763,Action,1
77816,Short,1
78357,Short,0.92307692307599998
39303,Documentary,1
36702,Comedy,1
42117,Thriller,7.6923076923000003E-2
36435,Action,0.125
11543,Animation,0.111111111111
57994,Sci-Fi,0.428571428571
79988,Comedy,0.5
80474,Documentary,1
17560,Crime,9.0909090908999998E-2
80480,Comedy,0.5
65741,Action,1
29030,Documentary,0.20000000000000001
60817,Animation,1
86522,Thriller,1
41516,Documentary,0.5
70193,Short,1
61971,Crime,7.6923076923000003E-2
73220,Family,0.66666666666600005
2326,Musical,0.111111111111
57166,Short,0.5
66768,Animation,1
15045,Fantasy,3.2258064516000003E-2
68112,Fantasy,0.10000000000000001
15511,Comedy,0.33333333333300003
9552,Short,1
52838,Short,0.5
61387,Musical,0.17777777777699999
10925,Adventure,0.25
28056,Drama,0.5
29934,Family,0.25
70670,Crime,8.6956521738999995E-2
16170,Fantasy,0.111111111111
54500,Documentary,1
53959,Documentary,1
15284,Family,0.166666666666
55045,Short,1
31345,Drama,0.5
17718,Comedy,0.30769230769200001
53856,Crime,9.0909090908999998E-2
24576,Action,0.028571428571
9930,Horror,0.33333333333300003
55948,Animation,1
61915,Horror,0.14285714285699999
76535,Musical,0.66666666666600005
6855,Comedy,1
44182,Short,0.535135135135
37690,Short,1
32518,Sci-Fi,0.14285714285699999
64293,Comedy,5.5555555554999997E-2
66516,Drama,1
3068,Comedy,0.5
76838,Drama,0.65822784810099999
25532,Adventure,5.2631578946999998E-2
41675,Comedy,0.15384615384600001
73494,Drama,1
72953,Drama,0.28571428571399998
18696,Documentary,1
39988,Sci-Fi,8.3333333332999998E-2
6210,Documentary,0.5
553,Comedy,0.25
83658,Adventure,0.25
37347,Comedy,0.57142857142799997
51652,Short,0.5
50374,Comedy,0.33333333333300003
23715,Sci-Fi,0.5
37002,Short,1
56139,Drama,1
25188,Documentary,0.59999999999999998
66310,Documentary,0.111111111111
86282,Short,1
68625,Drama,1
6597,Romance,0.20000000000000001
38565,Romance,0.20000000000000001
82495,Short,0.5
27068,Comedy,0.5
30510,Short,0.66666666666600005
40832,Short,1
48024,Drama,0.25
10689,Drama,0.125
24904,Comedy,0.88888888888799999
78753,Documentary,1
85136,Crime,0.5
52352,Drama,0.5
29709,Sci-Fi,0.46153846153799999
62674,Drama,0.80000000000000004
76589,Documentary,1
21551,Sci-Fi,0.25
42878,Action,0.20000000000000001
43269,Family,0.222222222222
24559,Short,0.59999999999999998
41532,Drama,1
37631,Documentary,1
21053,Sci-Fi,1
5960,Musical,5.0000000000000003E-2
19690,Short,1
16248,Comedy,1
40714,Action,0.57142857142799997
73839,Short,1
54018,Drama,0.5
43631,Documentary,0.5
20182,Short,1
79730,Romance,0.5
67839,Short,1
45795,Documentary,1
21200,Crime,0.166666666666
47909,Adventure,0.33333333333300003
23958,Romance,0.166666666666
61628,Sci-Fi,0.25
71473,Comedy,0.25
26384,Drama,0.5
50893,Music,1
73637,Comedy,1
6137,Horror,1
61347,Short,0.90909090909000001
69309,Comedy,0.40000000000000002
25957,Family,0.33333333333300003
68316,Crime,0.487179487179
52673,War,0.5
17651,Adult,1
22056,Drama,0.71428571428499998
22445,Thriller,1
24068,Thriller,1
83281,Drama,0.33333333333300003
29673,Drama,0.5
1247,Short,0.40000000000000002
61194,Comedy,1
18117,Thriller,0.166666666666
25072,Horror,1
24220,Drama,1
19740,Thriller,1
63358,Comedy,0.5
29751,Music,1
1341,Documentary,5.2631578946999998E-2
50331,Comedy,1
66467,Drama,0.428571428571
20744,Horror,0.5
7045,Comedy,1
81658,Drama,1
66040,Family,1
11652,Fantasy,8.3333333332999998E-2
54702,Comedy,0.59259259259200003
70795,Drama,1
72184,Action,3.5842293900000002E-3
38066,War,0.33333333333300003
10489,Documentary,1
13624,Romance,1
63876,Family,0.33333333333300003
46832,Short,0.5
79937,Drama,0.33333333333300003
40220,Horror,0.5
193,Crime,3.3333333333000002E-2
70411,Family,1
45643,Crime,0.5
42201,Sci-Fi,0.5
69658,Drama,0.20000000000000001
36684,Mystery,0.14285714285699999
58795,Drama,1
69117,Drama,0.111111111111
68425,Documentary,0.20000000000000001
75828,Music,1
77555,Horror,1
68966,Documentary,0.111111111111
38307,Adult,1
81452,Documentary,1
87660,Comedy,0.20000000000000001
9253,Romance,3.2258064516000003E-2
51543,Romance,0.28571428571399998
62348,Action,0.28571428571399998
52303,Drama,1
33795,Documentary,1
50139,Drama,0.166666666666
61870,War,1
60409,Western,7.1428571428000007E-2
24067,Short,1
44400,Family,0.33333333333300003
59706,War,1
18895,Sci-Fi,0.5
26708,Crime,0.33333333333300003
54510,Drama,1
361,Drama,1
87530,Horror,0.13333333333299999
4644,Short,1
43933,Drama,1
88608,Action,0.428571428571
35277,Drama,0.5
46961,Mystery,0.33333333333300003
20419,Short,1
59420,Comedy,1
68669,Sci-Fi,0.20000000000000001
20043,Drama,1
39064,Drama,0.5
23071,Mystery,1.8181818180999999E-2
76826,Documentary,1
83810,Documentary,1
9107,Short,1
42071,Short,0.14285714285699999
38111,Action,1
85541,Drama,1
68035,Documentary,0.5
79250,Musical,0.5
39366,Short,1
8043,Drama,0.428571428571
76759,Music,0.5
18214,Documentary,0.181818181818
60028,Drama,0.5
25818,Fantasy,0.33333333333300003
4174,Crime,7.6923076923000003E-2
51354,Short,0.93333333333299995
11289,Drama,1
44764,Comedy,0.33333333333300003
33956,Short,0.166666666666
47026,Short,0.5
19792,Comedy,0.10000000000000001
66923,Horror,8.0000000000000002E-2
73400,Comedy,6.6666666666000005E-2
733,Action,0.71428571428499998
83236,Short,1
